pair_id,root,commentary,label
RA_16,"brnab sems yid la re ba ’joms | | gnod sems ’jigs pa sbyin par byed | |
      log par lta bas lta ngan nyid | | chang ’thungs pas ni blo ’khrul te | |",rmongs pa gang  gis zhes bya ba ni mi blun po ’ga’o||  bsod nams bsags byas  kyang zhes bya ba ni  yongs su ma dag pa la sogs pa’i byas pa’o||  thams cad log  par lta bas  bcom pas na  zhes bya ba ni rgyu dang ’bras bu dang byed pa la skur  pa ’debs pa dang|  tshul khrims ngan pa’i lta ba dang ma bral ba’i phyir dge ba’i phyogs thams cad la rgyab kyis phyogs par gyur ||,0
RA_17,"sbyin pa ma btang dbul pa nyid | | log par ’tsho bas bslus pa ste | |
      khengs pa yis ni rigs ngan nyid | | phrag dog gis ni gzi chung nyid | |",log pa’i mtshan nyid can gyi chos kyi mi mthun pa’i phyogs kyi ’bras bu brjod nas ’jug pa’i mtshan nyid can gyi chos kyi mi mthun pa’i phyogs kyi ’bras bu brjod par bzhed de | ma byin len pas zhes bya ba la sogs pa smos so | | dbul ba ni nor mi bdog pa ste | de’i ngo bo ni dbul ba nyid do | | tshul ’chos pa la sogs pa’i | | skyon gyis bsgrubs pa’i ’tsho ba ni log par ’tsho ba ste | bshad pa’i don las zlog pas ’tsho ba’i phyir ro | | de kun du bsten pas na bslus pa ste ’thob par ’gyur zhes bya ba lhag ma yin no | | khengs pa yis zhes bya ba ni mchod gnas mchod pa’i mi mthun pa’i phyogs yin no | | khengs pa ni gyong zhing ’gying ba ste brjid ’chos pa’i nga rgyal gyis zin pa’o | | ’di’i shing tshal dang mthun pa nyid gang yin zhe na | mi ’dud pa ste ji ltar shing tshal gang la yang mi ’dud pa ltar nga rgyal gyis zil gyis non pa yang de dang ’dra’o | | ngan pa ni smad pa yin pas rigs smad pa’o | | der ’byung bas na rigs ngan pa’o | | de’i ngo bo ni rigs ngan nyid do | | ’di la gzi ste brjid bag chung ba yod pas gzi chung ba’o | | de’i ngo bo ni gzi chung ba nyid do | | gang gis der ’gyur zhe na | phrag dog kun du bsten pas te | | phrag dog ni gzhan gyi phun sum tshogs pa la sems khong nas ’khrugs pa’o | | ’di skad du bshad pa yin zhe na | gang zhig mchod gnas mchod par mi byed pa de ni nyes pa gnyis kyis te | nga rgyal dang phrag dog dag gis so | | de gnyis kyi ’bras bu ni mi ’dod pa ’di gnyis yin par dmigs nas spang bar rigs so zhes bya ba yin no | |,1
RA_17,"sbyin pa ma btang dbul pa nyid | | log par ’tsho bas bslus pa ste | |
      khengs pa yis ni rigs ngan nyid | | phrag dog gis ni gzi chung nyid | |","'du byed mthu yis bsgribs shing phra ba ma mthong de las ma rig skye/_/'du byed kyi chos rags par snang bas/_kun gzhi phra ba bsgribs te/_ma mthong ba de las shes pa dang rig pa skye bas 'dra bar 

snang ste/_dper na smig rgyu yin par ma shes pa las chu'i rtog pa skye ba dang 'dra/_dgur phye ba las gnyis pa ci'i phyir snang zhe na/_kun gzhi mtshan nyid ma mthong ba'i phyir te/_dpe thag pa'i rang bzhin ji lta ba bzhin du ma mthong ba las/_sbrul du 'khrul pa 'byung ba dang 'dra bar/_

rgyu dang bcas pa'i sems kyi mthu ni ma rtogs rtog pa'i rjes 'brangs nas/_/kun gzhi bag chags dang bcas pa'i mthu las rnam pa sna tshogs su snang bar ni ma rtogs pas/_snang ba thams cad rang gi ngo bor yod pas phyin ci log tu rtog pa'i rjes su 'brangs nas/_de las zag bcas 

rang bzhin rtog pas bdag dang chos rnams rgyas par byed/_/log pa'i rjes su 'brangs pa de las khams gsum du zag cing 'khor ba'i rgyur gyur pa'i rtog pas bla thabs su brtags pa'i bdag dang /_phyi nang gi chos su log pa'i rtog pas rgyas par byed/_ldan par 'byung ba shin tu phra ba rgyu ba 

de ni ma mthong las/_/",0
RA_18,"khro bas kha dog ngan pa nyid | | mkhas la mi ’dri blun pa nyid | |
      mi nyid la ni ’bras bu ’di | | kun gyi dang po ngan ’gror ro | |",gnod pa gsar gyis bskyed pa’i sems kyis ’khrug pa ni khro ba ste | de ni byams pa’i mi mthun pa’i phyogs yin no | | des cir ’gyur zhe na | kha dog ngan pa nyid do | | khros na mkhas pa rnams la chos ’dod pas yongs su mi ’dri’o | | mi ’dri ba des na blun pa nyid de shes nyen med pa nyid du ’gyur ro | | mi dge ba’i ’bras bu ’di dag ’gro ba gang la yod ce na | mi nyid la zhes bya ba smos so | | de ci mi dge ba ’di rnams kyi ’bras bu rgyu mthun pa tsam du zad dam zhe na ma yin te | kun gyis zhes bya ba la sogs pa smos so | | ’di dag thams cad kyis dang por ngan ’gro’o | | smad pa’i ’gro ba ni ngan ’gro ste | dmyal ba dang yi dags rnams kyi ’gro ba rnams so | |,1
RA_18,"khro bas kha dog ngan pa nyid | | mkhas la mi ’dri blun pa nyid | |
      mi nyid la ni ’bras bu ’di | | kun gyi dang po ngan ’gror ro | |",’bras bu’i phyir|  sa  lu bskyed kyis zhes bya ba la sogs pas ni de ltar dge ba spyad do cog sangs rgyas nyid du bsngos na|  nam mkha’ la ’gro ba la sogs pa’i rig sngags ’chang du mi ’grub par dogs pa’i rtog pa bsal te| tshig gi don gzhan ni go bar zad do|| sog ma dper brjod pa ni lha dang mi’i longs spyod  la snying po med par zhar la bstan pa’i tha tshig go||,0
RA_1,"nyes pa kun las rnam grol zhing | | yon tan kun gyis brgyan pa po | |
      sems can kun gyi gnyen gcig po | | thams cad mkhyen la bdag phyag ’tshal |",de la ’dir btsun pa ’phags pa klu sgrub ’jig rten mtha’ dag la phan par bzhed pas rgyal po bde spyod kyi dbang du mdzad nas dam pa’i chos rin po che’i phreng ba dgod pa’i nges pa mdzad de dam pa’i spyod pa dang mthun par | nyes pa kun las zhes bya ba la sogs pas rje btsun sangs rgyas bcom ldan ’das yon tan brjod pa sngon du ’gro ba’i phyag ’tshal ba dang dgos pa dang bcas pa rtsom mo | | ’di la dgos pa gang zhig yin zhe na | bcom ldan ’das yon tan tshad med pa la yon tan brjod pa sngon du ’gro ba’i phyag byas pa’i rgyus bsod nams ?in tu rgya chen por ’gyur la des na brjod par ’dod pa’i don sgrub pa ’bad mi dgos bar ’grub par ’gyur te | re zhig ’di ni gcig yin no | | ’di na nyan pa’i skye bo yang rnam pa gnyis dmigs te | de la dad pas rjes su ’brang ba rnams ni yon tan brjod pa sngon du ’gro ba’i phyag ’tshal ba dmigs nas ’di ni bad bar gshegs pas byas so zhes dad pa kho nas ’di nyan pa la sogs pa la ’jug go | | chos kyi rjes su ’brang ba ston pa grags pa gnag dag yin pa de dag kyang phyag ’tshal ba khyad par dang bcas pa dmigs ’di snyam du sems te | gzhan la khyad par ’di mi srid pa’i phyir ’di ni ’jig rten mtha’ dag gi sgron ma la phyag ’tshal ba yin no snyam mo | | de ltar nges pa’i yid can rnams la rab tu dga’ ba skye zhing tshig de lta bu la mkhas pa rnams ’di snyam du sems te | re zhig dad pa can gzhan yang gsum la skyabs su ’gro ba nyams pa’i ’jigs pas gzhan dag la phyag ’tshal ba’i ngal ba mi byed na ’phags pa klu sgrub bden pa gzigs pa mi phyed pa’i dad pa brnyes pa lta smos kyang ci dgos | de lta bu ’di ni mu stegs can gyi gzhung lugs kyis kun brtags pa’i chos phan tshun ’gal ba mi gsung ste | de skad du mjug thogs nas | gcig tu dge ba’i chos bshad de zhes ’chad par ’gyur ro | | de lta bas na ’di ni gdon mi za bar skyes bu’i don mchog thob pa dang mthun pa yin no snyam mo | | de nas ’di nyan pa la sogs pa la ’jug par ’gyur ro | | rtog pa sngon du gtong ba ston par ma grags pa gang dag yin pa de dag kyang phyag ’tshal ba la yon tan bsnyad pa thos nas ngo mtshar dang mthun par sad pas dpyod pa’am nyan par byed do | | de nas ni de dag gis ’di’i don bzang po dmigs nas ’di lta bu’i don legs par gsungs pa ni des gsungs so zhes sangs rgyas bcom ldan ’das la dad pa thob nas ston pa nyid du khas len pas de dag la ston pa | | rab tu grub par bya ba’i phyir ro | | de ltar na yon tan brjod pa sngon du ’gro ba’i phyag ’tshal ba ’di ni de gnyi ga la dogs pa dang bcas pa yin pa’i phyir byas te | dam pa rnams kyang de kho na ltar zhugs so zhes brjod par bya’o | | da ni ji ltar nus pa bzhin don dgrol bar bya ste | de la nyes pa ni yon tan gyi mi mthun pa’i phyogs su gyur pa ’dod chags la sogs pa la bya ste | lus dang sems kyi rgyud ma rung par byed pas so | | kun zhes pa’i sgra ni brjod par ’dod pa’i dbang gis mtha’ dag la bya’o | | de dag ni nyes pa yang yin la kun kyang yin pas de lta bu’o | | rnam grol zhes pa ni mi ldan pa ste bral ba zhes bya ba’i don to | | yon tan ni shes rab la sogs pa ste | legs pa don du gnyer ba rnams kyis ’dris par bya zhing goms par bya ba yin pas so | | ’dir yang kun zhes bya ba’i sgra ni gong ma bzhin du shes bar bya’o | | de dag gis brgyan pa po zhes bya ba spud pa’o | | ’di dag ni skyes bu rnams kyi rgyan gyis ’byor pa ston par byed pa gdu bu rgyan can dang dpung rgyan dang lag rgyan la sogs pa ni ma yin te | de skad du gzhan nas | ljon shing rnams ni me tog dag gis brgyan | | char sprin rnams ni glog gi phreng ba yis | | mtsho rnams bud ba rgyags lding padma yis | | lus can khyad par thob pa’i yon tan gyis | | zhes bshad do | | de lta yin na go rims zlog pa’i nyes par ’gyur ba ma yin nam | nyes pa rnams ni mun pa lta bu yin la | de dag kyang yon tan gyi snang ba ’byung ba med par rten mi gtong ngo | | de’i phyir nyes pa las rnam par grol ba nyid kyis yon tan gnas par grub na ’dis ci zhig bya zhe na | de ni bden na ’on kyang dbang po rtul po blo zhan pa tshig lhur len pa gang dag yin pa de dag gis nyes pa thams cad las rnam par grol ba nyid ni nyes pa las rnam par grol ba ’ba’ zhig yin par rtogs kyi | shugs kyis ’phangs pa’i don ni ma yin pas de dag gis gsal bar rtogs par bya ba’i phyir ro | | yang dbang po rnon po mgo smos pas go ba de dag la yang de skad du brjod par bya ste | re zhig srid ba tsam du bya na nyes pa thams cad dang bral la yon tan thams cad kyis brgyan pa ma yin pa yang yod de | dper na shel dang aanda rnyil dang markata la sogs pa lta bu’o | | de bas na khyad par ’di gnyi ga brjod do | | de lta bu’i thams cad mkhyen pa gang yin pa de la bdag phyag ’tshal nas chos bshad do zhes bya bar sbyar ro | | phyag ’di su la ’tshal ba yin zhe na | sangs rgyas bcom ldan ’das la’o | | de yin par ci mngon zhe na | yon tan thun mong ma yin pa bstan pa’i phyir te | sa mtha’ dag gi rgyan nyes pa ma lus pa dang bral ba yon tan gyi tshogs mi g.yo ba dam pa mchog gi mthar phyin pa ni sangs rgyas bcom ldan ’das ma gtogs pa gzhan thams cad mkhyen par yod par srid pa med do | | mu stegs can gzhan rnams kyang rang rang gi ston pa yon tan ’di dag dang ldan par sems pa ma yin nam | de dag yod na ji ltar khyad par la gnas she na de’i phyir | sems can kun gyi gnyen gcig po | | zhes bya ba smras so | | de rnams ni sems can la gnod pa byed pa yin par grags te | ’di lta ste drag pos ni grong khyer sum brtsegs bsregs so | | khyab ’jug gis ni dmag sde chan po bco brgyad rmeg med par byas so | | phyogs kyi gos can rnams kyang skye bo phra mo rig pa tsam gyis ’jigs pa rnams kyis nam mkha’ gang bar sems shing slob ma rnams gnas nas phyir ’byung ba’i tshe bslab pa dbul bar smra’o | | drang srong rnams kyang yid khro ba’i mes bsregs nas dpung gi tshogs yan lag bzhi pa rgyal po dang bcas pa yang skad cig tu dmod pa’i me’u bud shing du byed do | | ’on te de dag gi de ni sems can gdul ba’i thabs yin no zhe na | de lta yin du zad de brtsad pa med do | | sangs rgyas zhes bya ba’i sgra ni rigs mi mthun pa las log pas don de lta bu kho na brjod do | |,1
RA_1,"nyes pa kun las rnam grol zhing | | yon tan kun gyis brgyan pa po | |
      sems can kun gyi gnyen gcig po | | thams cad mkhyen la bdag phyag ’tshal |",bzlog mi nus zhes bya ba ni bgegs mi byed  pa’i lugs  sdod  par mi nus pa’i don to|| bgegs kyis ’jigs su rung ba byas pa dag  ces bya ba ni rig pa mchog gi rgyud chen po las  ji skad du| log ’dren de dag ni bsod nams kyang zad  par byed de| log ’dren rnams kyis reg  pa tsam gyis lha’i lo stong gi bar du pha rol tu phyin pa drug bsags pa’i bsod nams kyi phung  bo  yang thal bar rlog  par byed cing| rig  sngags sgrub  pa’i bsod nams kyang zad par byed de| des na  rig  sngags ’grub par mi ’gyur ro  zhes gsungs so|| sngar bshad pa  ni de dag zlog par byed|| ces  bya ba la sogs pas ni gong du bzlas brjod dang dkyil ’khor du ’jug par gsungs pa dag go|| gzhan ni go bar zad do||,0
RA_2,"rgyal po khyod la chos sgrub phyir | | gcig tu dge ba’i chos bshad de | |
      dam pa’i chos kyi snod la ni | | chos ’grub ’gyur te gang zhig la | |",bcom ldan ’das de lta bu la phyag ’tshal nas ci zhig bya zhe na | gcig tu dge ba’i chos zhes bya ba la sogs pa smos so | | ngan song du ltung ba las ’dzin pa’i phyir ram rgud par ltung ba las ’dzin pa’i phyir chos te | chos ni sbyin pa la sogs pa’i sems pa’am des | | bcug pa lus dang dag gi sbyor ba yin no | | chos de gcig tu yongs su dge ba ste | thog ma dang | bar dang | tha mar dge ba zhes bya ba’i don to | | khyad par du bya ba don med de sngar bshad pa’i khyad par can gyi chos gang yin pa de ji ltar gzhan du ’gyur zhe na | de ni bden na ’on kyang chos gang yin pa gdung ba lnga la sogs pa la yang chos kyi bsam pas ’jug par snang ngo | | ’on te sdug bsngal dang du len pa de las bzod par ’gyur la | sbyor ba de ’dra ba ni nyon mongs pa skye ba’i gegs byed pa yang yin no zhe na | de ltar yang rigs pa ma yin te | bzod pa’i rgyu ni byams pa dang snying rje dag yin la | nyon mongs pa skye ba’i gnyen po yang mi sdug pa la sogs pa bsgom pa’i ngo bo yin pas so | | sbyin pa la sogs pa’i sems pa dang des bcug pa’i sbyor ba’i mtshan nyid kyi chos kyang thabs shes rab dang bral bas dug dang bcas pa’i zas bzhin du dge ba ma yin par ’gyur bas sdug bsngal du yang byed pas don dang bcas pa yin te | chos de lta bu bshad do zhes bya bar sbyar ro | | rgyal po zhes bya ba ni bod pa ste | rang gi ’khor dang yul zil gyis mnan nas mchog tu dpa’ bas na rgyal po’o | | bshad pa la dgos pa ci yod ce na | chos ’grub phyir zhes bya ba smos te | ’grub pa ni mngon par ’phel ba’o | | chos kyi ’grub pa la de skad ces bya ste | de yang phul du dbyung du yod pa dang | de las gzhan pa dang rnam pa gnyis so | | de yang rnam pa gnyis te | mngon par mtho ba dang nges par legs pa’o | | de dag khyod la bshad do zhes bya ba ni bstan par bya ba’o | | rgyal po kho na la ci’i phyir bshad ce na | dam pa’i chos kyi snod la ni | | chos zhes bya ba la sogs pa smos te | ni zhes bya ba ni gang gi phyir gyi don yin te | gang dang de ni rtag tu ’brel pa’i phyir de’i phyir zhes bya ba khong nas dbyung bar bya’o | | ’grub pa ni ’grub pa ste | rig sngags dang ’bras chan grub pa bzhin no | | rig sngags grub pa la ni ’bras bu grub grub pa yin la | ’bras chan grub pa la yang de nyid ’bras bu nyid du brjod par ’dod pas de grub grub pa zhes bya ba ma yin nam | chos ni ngo bo gcig pa yin pa’i phyir nam yang ’grub pa’i grub pa med do zhen | de ni nyes pa med de chos ’grub pa phul du dbyung du yod pa dang | de las gzhan pa dang rnam pa gnyis su bshad pa la re zhig phul du dbyung du yod pa gang yin pa ni de nyid ’bras bu nyid du brjod par ’dod pas nyes pa med do | | ’grub pa de yang gang la chos bshad na ’gyur zhe na | dam pa’i chos kyi snod la ste | dam pa’i chos mnyan pa dang gzung ba la sogs pa’i snod du gyur pa la’o | | gzhan la ni mi ’grub pa ’ba’ zhig tu ma zad kyi rang gi ngo bo yang mi ’thob bo | | de lta bas na bstus pa’i don ni ’di yin te | de gang gi phyir dam pa’i chos kyi snod la chos bshad na ’grub par ’gyur ba de’i phyir dam pa’i chos kyi snod khyod la chos de lta bu bshad do zhes bya ba yin te | drug pa dang bdun pa dag khyad par med pa’i phyir ro | | yang na khyod la chos ’grub par bya ba’i phyir bshad do zhes bdun pa’i don kho na yin par khong du chud par bya’o | | gang gis phul du dbyung dgos pa de’i tshe ni mngon par mtho ba pa ’bras bu’i ngo bo phul du dbyung du med pa dang nges par legs pa ’grub par ’gyur zhing ’thob po zhes brjod par bya’o | | chos bshad do shes bshad pa’i chos de yang lung gi mtshan nyid dang | rtogs pa’i mtshan nyid do | | de la rtogs pa’i mtshan nyid ni | | so so rang gis rig par bya ba ste | de yang lung gi mtshan nyid kyi chos goms pas rtogs par bya ba yin pas de nyid brjod par bya’o | | de yang rnam pa gnyis te mngon par mtho ba dang nges par legs pa’o | | de la nges par legs pa ni mchog tu zab pa phra ba shes rab kyi spyod yul yin pas de dang por bstan na sems can blo ma byang ba gang dag yin pa de dag gis gting mi slebs pas spong ba lhur blangs nas mtshams med pa’i ’gro ba dmyal ba la sogs par ’gro bar ’gyur te | ji skad du ’dis ’di nyid las | spong bas ma rung bdag nyid can | | mnar med par ni spyi’u tshugs ’gro | |zhes ’chad par ’gyur ro | | kha cig ni don nyes par ma zin | | pas chad par lta bar ltung ste | rang dang gzhan rlag par byed cing sems can gyi ’dron po rab tu mang po ded nas ’khor ba’i ’drog dgon par zhugs te sdug bsngal la gzhol bar ’gyur ro | | de lta na ni chos bshad de zhes smras nas | de dag la chos ma yin pa bshad par ’gyur ro | | rgyal po zhes bsad pa ’di yang spyir bstan pa yin te | de skad du ma byang ba la dang por bstan pa ni bzang po ma yin no zhes bya ba nas de bzhin du | stong pa nyid la lta nyes na | | shes rab chung ldan phung bar ’gyur | | zhes bshad do | | rtsa ba’i ltung ba’i skabs nas kyang | blo ma sbyangs pa’i sems can la | | stong pa nyid ni ston pa dang | | zhes bshad do | |,1
RA_2,"rgyal po khyod la chos sgrub phyir | | gcig tu dge ba’i chos bshad de | |
      dam pa’i chos kyi snod la ni | | chos ’grub ’gyur te gang zhig la | |",mi rung ba ma yin te | ’di ltar | yul la sogs pa nges ’grub ste || rmi ’dra’o || rmi lam du rmis pa dang mtshungs pas na rmi ’dra’o || ji lta zhe na | rmi lam na yang don med par yul la la na grong dang | kun dga’ ra ba dang | skyes pa dang bud med la sogs pa ji dag snang la thams cad na ma yin yul de nyid na yang res ’ga’ snang la dus thams cad du ma yin pas don med par yang yul la sogs pa nges par ’grub po || sems kyang nges pa med | yi dags bzhin te | grub ces bya bar bsnyegs so || yi dags rnams kyi dang mtshungs pas na yi dags bzhin no || ji ltar ’grub | thams cad kyis | klung la rnag la sogs mthong bzhin || rnag gis gang ba’i klung ni rnag gi klung ste | mar gyi bum pa bzhin no || las kyi rnam par smin pa mtshungs pa la gnas pa’i yi dags rnams ni kun gyis kyang mtshungs par klung rnag gis gang bar mthong ste | gcig ’gas ni ma yin no || rnag gis gang ba ji lta ba bzhin du gcin dang | ngan skyugs dang | me ma mur dang | mchil ma dang | snabs kyis gang ba dang | dbyig pa dang | ral gri thogs pa’i mi dag gis srung ba yang de bzhin te | sogs pa zhes bya bar bsdu’o || de ltar na don med par yang rnam par rig pa rnams kyi sems nges pa med par ’grub bo ||,0
RA_3,"dang por mngon par mtho ba’i chos | | phyis ni nges par legs ’byung ba | |
      gang phyir mngon par mtho thob nas | | rim gyis nges par legs pa ’ong| |",de lta bu la dgongs nas ’phags pa chos kyi gral rims shom par mdzad pa na sems can snod du gyur pa rnams la thabs mi nyams par bya ba’i phyir | gang zhig la | dang po mngon par mtho ba’i chos | | zhes bya ba la sogs pa chos kyi go rims ston par mdzad do | | gang zhig la zhes pa ni mngon par mtho ba’i chos gang zhig la gnas na thos pa dang bsam pa la sogs pa’i rim gyis dus phyis nges par legs pa ’byung ba bsam gtan dang shes rab kyi mtshan nyid ’byung zhing srid pa’o | | dang por zhes pa ni sngar ro | | mngon par mtho ba’i rgyu yin pa’i phyir mngon par mtho ba ste | rgyu la ’bras bu btags pa’i phyir | | dper na tshe ni mar yin no | | zhes pa lta bu’o | | ’di ga las she na | de la mngon mtho bde bas te | | zhes ’byung ba’i phyir ro | | bde ba ni chos yin par rigs pa ma yin te | de’i ’bras bu yin pa’i phyir ro | | nges par legs pa la de bzhin du brjod par bya’o | | chos ni bshad pa’i mtshan nyid ’jig rten pa’i phun sum tshogs pa la gnas pa’i bde ba thob pa dang mthun pa’i sbyin pa dang | tshul khrims la sogs pa’i mtshan nyid do | | chos rnam pa gnyi ga’i yang ’bras bu ’brel pa mi slu ba ston pa na ’bras bu sgrub par byed pa kho na’i chos ston par mdzad do | | mngon par mtho ba dang nges par legs pa sngar bshad pa’i dgongs pa tshigs su bcad pas bshad pa de ma shes pa’i phyir gal te ’ga’ zhig ’di skad ces ci’i phyir rim pa ’di la brten zhes smra na | de’i phyir rgyu | gang phyir mngon par mtho thob nas | | zhes bya ba la sogs pa smos te | rgyu gang gi phyir thob cing rnyed nas so | | rim ni rim pa’o | | rim gyis zhes bya ba ni rim pa la brten nas te | nas zhes bya ba ni mi mngon par byas pa’i lnga pa yin no | | yang na rim gyis zhes bya ba rim pas zhes gsum pa’i don yin no | | ’ong bar ni ’ong bar ’gyur ba’o | | bzlog pa ni sngar bshad pa yin no | |,1
RA_3,"dang por mngon par mtho ba’i chos | | phyis ni nges par legs ’byung ba | |
      gang phyir mngon par mtho thob nas | | rim gyis nges par legs pa ’ong| |",thugs rje dang ldan pas zhes bya ba la sogs pas ni| yang gsang sngags kyi las dang rang bzhin dang rgyu rnam par dag pa de ci’i phyir ma grub ces bzlas te zhus ba’o||,0
RA_4,"de la mngon mtho bde ba ste | | nges par legs pa thar par ’dod | |
      de yi bsgrub pa mdor bsdu na | | mdor na dad dang shes rab bo | |",da ni mngon par mtho ba dang nges par legs pa dag mi shes pa rnams la | de la mngon mtho zhes pa ste | | zhes bya ba la sogs pas bye brag tu ston par byed do | | gong ma bzhin du bde ba’i rgyu yin pa’i phyir bde ba ste | mngon par mtho ba’i chos gang yin pa de ni ’jig rten pa’i phun sum tshogs pa’i bde ba mtha’ dag ’thob pa dang mthun pa’i phyir bde ba zhes bya’o | | thar pa ’thob pa mthun pa’i chos ni thar pa’o | | ’dod pa ni bzhed pa ste | bde ba la yang de bzhin du brjod par bya’o | | de’i zhes bya ba ni bstan ma thag pa rnam pa gnyi ga’i sgrub pa gang yin pa de’i mdor bsdus pa dang rgyas pa ni mi mthun pa’i phyogs te brjod pa nyud ba’o | | dad pa ni las dang ’bras bu dang bden pa dang dkon mchog dag la mngon par yid ches pa’i rnam pa can gyi sems rab tu dang ba’o | | don phyin ci ma log par rab tu shes pas na shes rab ste blo’i khyad par ro | | dad pa dang shes rab la de skad ces bya ste | mdor na de gnyis yin no | | mdor bsdus na zhes bya ba dang | mdor na zhes bya ba dag la khyad par ci yod nas ’di ltar gnyis smos she na | snga ma ni sgrub pa’i khyad par ro | | gzhan ni dad pa la sogs pa’i yin pas nyes pa med do | | yang na sgra rnams kyi don du ma yin pa’i phyir snga ma ni bstan pa’i tshig yin no | |,1
RA_4,"de la mngon mtho bde ba ste | | nges par legs pa thar par ’dod | |
      de yi bsgrub pa mdor bsdu na | | mdor na dad dang shes rab bo | |",bcud len zhes bya ba ni sman bcud len te| de yang khams las byung ba dang|  rtsa las byung ba dang| srog chags kyi lus las byung ba dang| ’de  gu dang rnam pa bzhi’o|| de dag gi phan yon ni tshe  ring ba dang| nad med ba dang| dbang po rno ba  dang| slar gzhon nur gyur pa ste| de yang gsang sngags mnyes pa’i sgo nas| bcud len gyi mthu ’grub kyi|  skal ba med pa rnams la ni ma yin te| rdo rje gtsug tor kyi rgyud las kyang| ji skad du| sman gyi yang ni lus can la| nye bar ’gyur  dang sngags grub pas|| dbang du  gyur pas  rtog par ro || zhes gsungs pa’i phyir ro|| lha dang  mi’i gter zhes bya ba ni sa la yond  do|| de la lha’i gter kha gab  yod de| de phyir  ril bu  dang lig pu  mig dang|  mchil  lham dang glegs bam dag ’byung ste| de dag gi phan yon ni nam mkha la ’gro ba dang| lus mi snang bar  ’gyur ba dang| rkang pas mgyugs  pa dang| bstan cos  thams cad la thogs ba med pa’i blo dang ldan par ’gyur ro|| mi’i gter ni gser dang dngul dang rin po che sna tshogs dag ’byung ba’o|| lha ma yin gyi phug tu ’gro ba  zhes bya ba ni dpal gyi sgo dang  slas  kyi sgo nas ’gro ste| de las  dpal gyi phug gi sgo dbye na  ni lha’i gter kyi  dngos grub rnams las gang yang rung ba gcig  thob par ’gyur ro|| slas kyi phug gi sgo dbye na  ni lha ma yin gyi bu mo dang phrad de| lha ma yin gyi gnas su khrid nas de dag dang mtsho  zhing skal  par gnas par ’gyur ro|| nor rgyun ma  zhes bya ba ni sman sna tshogs sdus  nas ro nye la  sogs pa las gser dngul du byed pa’o||,0
RA_5,"dad can nyid phyir chos la brten | | shes rab ldan phyir yang dag rig | |
      ’di gnyis gtso bo shes rab ste | | ’di sngon ’gro ba dad pa yin | |",’di ltar don gnyis kyis bsgrub pa yin zhe na | dad can nyid phyir chos la brten | | zhes bya ba la sogs pa smos te | gang la dad pa yod pa de ni dad pa can yin no | | de’i ngo bo ni dad pa can nyid do | | de’i phyir dad pa | | can la brten nas zhes bya ba rnam par dbye ba snga ma bzhin no | rten par byed pa ni byed pa’o | | don ni ’di yin te gal te chos de la yid ches pa skyes par gyur na de’i ’og tu mnyan pa la sogs pa’i rim gyis chos de la brten par ’gyur gyi gzhan du ni ma yin no | | shes rab ldan phyir zhes bya ba la yang de bzhin du brjod par bya’o | | yang dag ces bya ba ni yang dag pa ji lta ba bzhin du’o | | rig ces bya ba ni shes pa’o | | dad pa yang brgyud pas nges par legs pa’i rgyur ’gyur ba nyid de | ji skad du dkon mchog ta la la las ’byung ba lta bu yin mod kyi ’on kyang de kho na nyid rtogs par byed pa ni shes rab kho na yin no snyam du thugs la dgongs nas ’di skad du | de gnyis gtso bo shes rab ste | | zhes bya ba la sogs pa smos so | | gtso bo ni gtso bo ste gces pa zhes bya ba’i tha tshig go | | ’di’i zhes bya ba ni bsgrub pa rnam pa gnyis kyi’o | | sngon du dang por ’gro zhing ’jug pas na sngon du ’gro ba’o | | yin zhes bya ba ni nges par gzung ba ste | shes rab kho na yin no zhes bya bar dgongs pa’i phyir ro | | de bzhin du gnyis pa yang dad pa kho ni yin no zhes bya ba yin no | |,1
RA_5,"dad can nyid phyir chos la brten | | shes rab ldan phyir yang dag rig | |
      ’di gnyis gtso bo shes rab ste | | ’di sngon ’gro ba dad pa yin | |",de ltar sems can thams cad la phan pa dang bde ba'i don du gang gis brtson par byed pa de lha la sogs pa rnams kyang yon tan thun mong ma yin pa dang ldan pas bsngags par bya ba bstan pa'i phyir/_pha'am zhes bya ba la sogs pa gsungs te/_su la ste sems can la'o/_/gang gis skyed pa ste pha dang*/_skyed byed ma dang*/_lha ni zla ba dang chu lha la sogs pa rnams dang*/_drang srong rnams ni gnas 'jig dang*/_gau ta ma dang*/_tshangs pa la yang zhes bya ba ni rig byed can la'o/_/'di 'dra ba ni phan sems 'di yin te/_byang chub sems dpa'i phan pa la sbyor ba'i blo gros bshad ma thag pa 'di lta bu byung ba dang*/'byung ba lta zhog ste/_'byung ba yang 'gyur ram zhes bya ba yin la/_'byung bar 'gyur ba yang byang chub sems dpa' las gzhan 'ga' yang ma yin pa nyid do/_/,0
